date,price,price_return,absolute_return,rolling_5d_return,rolling_20d_return,rolling_10d_volatility,rolling_30d_volatility,moving_average_gap_10d,moving_average_gap_30d,volume_change,volume_vs_20d_average,input_market_return,input_peer_msft_return,input_peer_nvda_return,anomaly_score,severity_percentile,model_flag,dominant_features,contribution_absolute_return,contribution_rolling_5d_return,contribution_rolling_20d_return,contribution_rolling_10d_volatility,contribution_rolling_30d_volatility,contribution_moving_average_gap_10d,contribution_moving_average_gap_30d,contribution_volume_change,contribution_volume_vs_20d_average,contribution_input_market_return,contribution_input_peer_msft_return,contribution_input_peer_nvda_return
2022-09-14,152.46510314941406,0.009555051067539733,0.009555051067539733,-0.004167923671384632,-0.10241016401303593,0.025601609425361983,0.0199293304705026,-0.008168020939267717,-0.05395890205947962,-0.09232290768982088,0.08608432603652738,0.0047752513303315,0.0009127437576976,-0.000228397755164,0.39094011723169475,0.33729662077596995,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (41%), moving_average_gap_30d (26%), rolling_10d_volatility (12%), volume_vs_20d_average (7%), volume_change (6%).",0.015142104689564383,0.008616699586179813,0.4139533157264762,0.12335748425469142,0.009287258802776177,0.027224838523769713,0.2627456576515299,0.05961841919321368,0.0741237413612631,0.004588741986874573,3.390637808149689e-05,0.0013078318455795293
2022-09-15,149.57899475097656,-0.01892963267541392,0.01892963267541392,-0.013530880566884118,-0.1270694769349684,0.026043385144855914,0.018771277362394704,-0.023919856115236837,-0.06931042847397828,0.022848915137617443,0.10386424286268392,-0.0199787468573971,-0.0271191785546888,-0.0151585305622604,0.43466560453361924,0.7221526908635795,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (29%), moving_average_gap_30d (19%), input_peer_msft_return (19%), input_market_return (9%), moving_average_gap_10d (7%).",0.01139210577418411,0.017193707488019763,0.2903968566253127,0.0665918482481152,0.00069584354705311,0.07045746119663553,0.193103205622627,7.399392690331646e-05,0.05254711575992079,0.08539962235111286,0.18708227177181433,0.02506596768830124
2022-09-16,147.9395751953125,-0.010960225788342881,0.010960225788342881,-0.042384081758232606,-0.13465397647776212,0.0260115748516163,0.018831473123560125,-0.030107191145581913,-0.07671379152017377,0.031001843618978953,0.12170750725651325,-0.0011930439414811,-0.0026081725905154,0.0208060444609028,0.4293378458472361,0.6946182728410513,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (34%), moving_average_gap_30d (24%), rolling_5d_return (12%), moving_average_gap_10d (11%), volume_vs_20d_average (8%).",0.003446186674099456,0.11971097656620515,0.34104356570057576,0.07022132539873631,0.0008628972183061096,0.1118567022884364,0.24367762527039946,0.00048037746946238887,0.07670881704151435,0.0012720872110337231,0.00273876234226056,0.0279806768189704
2022-09-19,151.65032958984375,0.02508290556892745,0.02508290556892745,-0.05476367037426244,-0.09934703140980639,0.02733125577431308,0.019515442521044084,-0.004927725129515892,-0.0514494145409079,-0.13041911489143232,-0.02565134493229637,0.007396742444327,-0.0008988214366277,0.0139414336641363,0.4187239558082745,0.6307884856070087,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (27%), rolling_5d_return (25%), moving_average_gap_30d (17%), rolling_10d_volatility (12%), absolute_return (8%).",0.07603060505186746,0.25088612435101115,0.2677999825910778,0.12278378240793884,0.0038733251415658237,0.009905177866962593,0.16564526475206487,0.07366212256726419,0.004614454951397923,0.009683074591543616,0.0008161844451455186,0.014299901282160219
2022-09-20,154.0260009765625,0.015665454820599667,0.015665454820599667,0.019890611487905385,-0.0636748532656668,0.027625529111686784,0.019781034274978085,0.00911999530541796,-0.035015791453356204,-0.031302199347241544,-0.05255240978635889,-0.0145578445694853,-0.0084656487164148,-0.0153939819907378,0.3956329306289611,0.3967459324155194,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (24%), rolling_10d_volatility (24%), moving_average_gap_30d (17%), input_market_return (12%), input_peer_nvda_return (7%).",0.004092082555219573,0.029103677605502115,0.24498519509062378,0.2416440540108902,0.009980928596246039,0.0064827556753870455,0.17076059098305463,0.014812502180806191,0.03554728728567269,0.12334202391850783,0.05238972930738392,0.06685917279070604
2022-09-21,150.9042510986328,-0.020267681158616324,0.020267681158616324,-0.010237438066412086,-0.0807868288317144,0.028317716908727555,0.020072224463736646,-0.009906113756997237,-0.05239798207573132,0.015689036273691448,-0.04804121174231224,-0.0126187772685654,-0.0144360336319123,0.0064512252974522,0.4008516789180108,0.4612015018773467,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (26%), moving_average_gap_30d (23%), rolling_10d_volatility (20%), input_peer_msft_return (11%), input_market_return (7%).",0.03456695755547871,0.022287829408673996,0.26219642296326034,0.20331464096425894,0.010016418828905936,0.033265324919741095,0.23393199734893497,1.2177284598026437e-05,0.021964117532247727,0.0702203740386141,0.10596271465979805,0.0022610244954881344
2022-09-22,149.94219970703125,-0.006375243802593467,0.006375243802593467,0.0024281815548992114,-0.08828262851436064,0.028227512628586447,0.019354516719400788,-0.015127130088411711,-0.05523598963021503,0.08841595937125835,0.021307484114497344,-0.0182223247838721,0.0084957008111796,-0.0527864026182218,0.4249164457753472,0.6764705882352942,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_peer_nvda_return (31%), rolling_20d_return (20%), moving_average_gap_30d (17%), rolling_10d_volatility (13%), input_market_return (9%).",0.028626657858646324,0.0004047687091795671,0.1975873711285018,0.13061852103150134,0.0027618447319887546,0.04128807060439573,0.16633550308414768,0.01528745340896056,0.0027104640471544666,0.09011280659921599,0.018704004737998294,0.30556253405830935
2022-09-23,147.6744842529297,-0.015123930811555386,0.015123930811555386,-0.0017918865998691746,-0.11527413534868347,0.027645002236517356,0.019475464429147497,-0.025662166998127622,-0.06604682904865555,0.12322918981978614,0.14034633430845744,-0.0154572255485541,-0.0126982057928013,-0.0035822693119715,0.423938433757279,0.6664580725907384,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (30%), moving_average_gap_30d (22%), volume_vs_20d_average (12%), rolling_10d_volatility (11%), moving_average_gap_10d (10%).",0.0009890652200300247,0.0027803834578723637,0.29792180947228913,0.11317526246575937,0.0031786651748801414,0.09644556115282132,0.21588535710040688,0.03280923892486531,0.11647519391756349,0.0642495473068888,0.05240689798928503,0.0036830178173380586
2022-09-26,148.00830078125,0.0022604888719202076,0.0022604888719202076,-0.024015963687280095,-0.0785356389119205,0.023494719729627304,0.018933498546992618,-0.015385934675557267,-0.05978527286569135,-0.24696361562725666,-0.13512528222168319,-0.0043151708521213,-0.0019756431274665,-0.0230106741509951,0.41078435742854347,0.5594493116395495,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (22%), moving_average_gap_30d (20%), rolling_20d_return (17%), volume_vs_20d_average (12%), absolute_return (7%).",0.07252499823382506,0.05513556605095507,0.17059727882343728,0.04348093999549797,0.0013456241697387104,0.04420474271260144,0.19721302946009506,0.22006247521998926,0.11733447865335414,0.007828537521792928,0.0021873907269806185,0.06808493843173229
2022-09-27,148.98016357421875,0.006566272214726165,0.006566272214726165,-0.03275964688008459,-0.05961067067855719,0.01548119074633321,0.018938016069702357,-0.007572607935313558,-0.04937687915641131,0.02570661160801202,-0.12244557189316241,0.0014410960060698,-0.0043797003058075,0.0151293700345136,0.38049191172163044,0.1902377972465582,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_30d (28%), rolling_20d_return (21%), volume_vs_20d_average (19%), rolling_5d_return (18%), absolute_return (5%).",0.054427525993473454,0.17966613183022417,0.21446786399213236,0.007655914535937833,0.002613472832617837,0.03005435595511531,0.27855935696272593,0.00042711673761830607,0.1853659955534,5.796248554778547e-06,0.015424742579064373,0.03133172677913539
2022-09-28,147.09527587890625,-0.012651937345829811,0.012651937345829811,-0.025241006744316064,-0.057076861153619096,0.015350814431282998,0.018988649528583736,-0.01661106034424331,-0.056837238047916405,0.12563767043976393,-0.008882733889337247,0.0257327110707882,0.0197114730133771,0.0260208935798982,0.4001901707672808,0.4555694618272841,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_30d (24%), input_market_return (19%), input_peer_msft_return (15%), rolling_20d_return (14%), rolling_5d_return (8%).",0.000849330402869256,0.07896183672492726,0.13784921528812177,0.006009276446282215,0.0019954173809144885,0.0659204982712228,0.23935988818065776,0.04874487527280825,0.0007106836071692226,0.19282502242792796,0.15171815930184254,0.07505579669525653
2022-09-29,139.87014770507812,-0.04911869623723397,0.04911869623723397,-0.0671728974340291,-0.0937538773494575,0.020747932573467597,0.02046565448288153,-0.05880478897941577,-0.09708866938491689,0.09564296366596414,0.08002840969321134,-0.027508432193197,-0.0148091096947345,-0.0405151104814592,0.48813570102750853,0.8967459324155194,False,"Not flagged, but strongest feature signals were measured. Dominant features: absolute_return (25%), moving_average_gap_10d (17%), moving_average_gap_30d (17%), rolling_5d_return (12%), rolling_20d_return (8%).",0.25239027106530326,0.1249808467355469,0.08310538723053297,0.004873342523070551,0.003543599689340569,0.17110625114923217,0.1650250766798987,0.007072716709621147,0.014879412895039676,0.07473110428806531,0.027704270245704262,0.07058772078864452
2022-09-30,135.66854858398438,-0.030039284222055707,0.030039284222055707,-0.08130000067162668,-0.12509490827206526,0.022041347415902784,0.020889687516840696,-0.0794766253550847,-0.11750988017733821,0.06017495878014634,0.12760314143321283,-0.0138920376697921,-0.0193682186651175,-0.0066284256691034,0.4952677496554959,0.9098873591989988,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_10d (29%), moving_average_gap_30d (23%), rolling_5d_return (17%), rolling_20d_return (13%), absolute_return (5%).",0.05220787414252136,0.17410293961425133,0.1315567707202698,0.009038495706195988,0.004754498623731051,0.2947228421640601,0.22591790172885692,0.002063050763701024,0.0369521180542523,0.020282824901214684,0.045250055063749524,0.003150628517195793
2022-10-03,139.84068298339844,0.030752406825015566,0.030752406825015566,-0.05518351169994817,-0.08574528237890211,0.023048216385317587,0.021961625502632028,-0.04350395913277694,-0.08470767739645724,-0.3430097345853633,-0.2573041473883556,0.0299588602967186,0.0336623842077203,0.0307274953247547,0.5118907217845275,0.9274092615769712,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (15%), volume_change (15%), moving_average_gap_30d (13%), input_peer_msft_return (13%), moving_average_gap_10d (10%).",0.05822579129594473,0.08665171434841226,0.07164922146457299,0.013643972105905615,0.009188506968752282,0.09751055848985489,0.12964382913437555,0.1492455126144727,0.15489247446473287,0.07344510169550748,0.12594551809805718,0.029957799319411487
2022-10-04,143.42385864257812,0.02562327058718017,0.02562327058718017,-0.03729560230260176,-0.0545523419213052,0.024354364526957717,0.02244683049767728,-0.01182942894687522,-0.056918220264701835,0.2068904463935528,-0.09850712105101267,0.0437074599828891,0.0338123632765616,0.0523497197445961,0.47089882209328493,0.8566958698372966,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_market_return (24%), input_peer_msft_return (19%), input_peer_nvda_return (14%), moving_average_gap_30d (10%), rolling_5d_return (6%).",0.04292532122888761,0.06460922900222993,0.053922507282532874,0.031124515768077843,0.01750914552607973,0.016198603299422173,0.10028422503220148,0.062404385385792745,0.03441840566472037,0.2430730268588249,0.19196813896680548,0.1415624959844249
2022-10-05,143.71835327148438,0.0020533168727536744,0.0020533168727536744,-0.022957383146701926,-0.0612976793475396,0.024007098113931723,0.022473518206387995,-0.004873546166071718,-0.05072718875202398,-0.0991823659838974,-0.18157669098460205,0.0011064566296701,0.0012859050865969,0.0031896246329725,0.4011512767634082,0.4643304130162703,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (29%), moving_average_gap_30d (20%), rolling_20d_return (16%), absolute_return (10%), rolling_5d_return (7%).",0.10148129648644652,0.06909747350398575,0.15698773521617465,0.06888727014635629,0.04341563723258022,0.012330741934416401,0.20411494102157485,0.057728527061587175,0.285719296079021,1.6618979097135123e-05,0.00017186891591994375,4.8593422840088356e-05
2022-10-06,142.76605224609375,-0.0066261615424421105,0.0066261615424421105,0.020704235954063233,-0.0584620382119071,0.02400928456079581,0.022448930464948162,-0.006530999231478596,-0.05249132506756371,-0.1856535759638145,-0.3150792757500699,-0.0070085677548847,-0.0096710565120866,-0.0059805755422761,0.42463842127475504,0.6714643304130162,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (52%), moving_average_gap_30d (13%), volume_change (11%), rolling_20d_return (9%), rolling_10d_volatility (4%).",0.02258048282668853,0.013199446576977534,0.08790040375353746,0.041425556381009775,0.025803492561405007,0.010479483588051636,0.12954846093529732,0.10531091805911377,0.5163016073921058,0.013857704730042058,0.027391032283261188,0.0062014109125098395
2022-10-07,137.52386474609375,-0.03671872561807443,0.03671872561807443,0.013675359406980503,-0.1098051900911503,0.025950644482426233,0.022887175947782196,-0.03620209753280623,-0.08130911296894938,0.40412977140347084,-0.03372604048803984,-0.059613665292384,-0.0508527817516147,-0.0802741214609307,0.5501578848716896,0.9605757196495619,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_market_return (22%), input_peer_msft_return (20%), input_peer_nvda_return (17%), volume_change (11%), moving_average_gap_30d (8%).",0.06960953658019474,0.0011917057329028878,0.07068559265177585,0.020355087457160855,0.00918549205521525,0.04573362690482272,0.07916415906740727,0.11273553059606951,0.0017708858738152648,0.2181466979942025,0.20095510407824066,0.17046658100819242
2022-10-10,137.84786987304688,0.0023559920131048795,0.0023559920131048795,-0.014250596234488766,-0.14079438588802495,0.025954362579822872,0.022141215586820286,-0.027003020114794607,-0.0744508366955019,-0.13953908256104763,-0.1550114232585189,-0.020897532087596,-0.0213032167230414,-0.0336205299533696,0.45933145549919097,0.8147684605757196,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (27%), moving_average_gap_30d (17%), volume_vs_20d_average (9%), input_peer_msft_return (9%), input_peer_nvda_return (8%).",0.04190979600335142,0.014241950147452411,0.2663010583824238,0.05006411851544456,0.016179906406214434,0.06672644641354927,0.16727753390936007,0.045550468681913515,0.09068269065192942,0.071311651522633,0.0897341755573448,0.08002020380838346
2022-10-11,136.4342498779297,-0.010254928106027905,0.010254928106027905,-0.048733933327418044,-0.09659401884316288,0.025534955054014364,0.022102737343584186,-0.02837681235140166,-0.07941160734089903,0.13904923291933957,-0.026484046178812948,-0.0122640843334063,-0.0167501705029691,-0.0071978922272483,0.4240148393181039,0.6670838548185232,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_30d (27%), rolling_20d_return (20%), rolling_5d_return (16%), moving_average_gap_10d (10%), input_peer_msft_return (8%).",0.005634800273004361,0.16001268678783748,0.2017009904173208,0.06517153593688486,0.022841283992161357,0.10471080819907318,0.268691520675661,0.03947092616302032,0.0038785772914052743,0.03836935068098443,0.08109382465643385,0.008423694926213034
2022-10-12,135.8059539794922,-0.004605118575428446,0.004605118575428446,-0.05505489808281927,-0.10926532580767745,0.025515045312976197,0.022012355157246696,-0.025012601458681005,-0.07947016913109495,0.1303746967944468,0.09995840249780374,7.827145050735378e-05,0.0015083928219352,-0.0074227848427153,0.4348830286768875,0.7246558197747184,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_30d (26%), rolling_20d_return (24%), rolling_5d_return (20%), moving_average_gap_10d (8%), rolling_10d_volatility (6%).",0.03792111716044732,0.19534206116405503,0.24214467947122267,0.0633757209121744,0.02134220590124815,0.08209606409061036,0.2628951700642864,0.03326964960823165,0.05248964744567165,0.0003180432442458545,0.00019191396271844282,0.008613726975088127
2022-10-13,140.3708038330078,0.033613031827786743,0.033613031827786743,-0.016777436760365916,-0.06156072203385787,0.023942009580385816,0.023036910280285258,0.007397587578633846,-0.045515766044550876,-0.022369689107878843,0.07755231665581208,0.0247769987522617,0.0376081306692592,0.0400001263632685,0.4489862704631928,0.7841051314142679,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_peer_msft_return (32%), absolute_return (16%), input_peer_nvda_return (11%), input_market_return (10%), moving_average_gap_30d (10%).",0.16230535253039566,0.02312910857938925,0.087229912075436,0.03729224204623295,0.030421848755853957,0.0010931746674257988,0.09501498103618161,0.0036978496550517984,0.02846231604601691,0.10064619711442295,0.32249637303835255,0.1082106444552404
2022-10-14,135.8452606201172,-0.03223991805499982,0.03223991805499982,-0.012205911527251811,-0.08175171896518008,0.02426304070332764,0.0235970812852415,-0.025204452377189712,-0.07224634806657493,-0.10245393006636139,-0.023768984984166686,-0.0451891721166981,-0.0242487408525962,-0.0612876965452982,0.47064921128946047,0.8554443053817271,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_market_return (26%), input_peer_nvda_return (20%), moving_average_gap_30d (13%), input_peer_msft_return (10%), absolute_return (9%).",0.0912907046684607,0.009361956481826087,0.08798369633142464,0.026615645613311385,0.02440293123198346,0.04872168112776379,0.1308562888565171,0.021863129026203503,0.00179247802175028,0.2571373847294754,0.09502476378858998,0.20494934012269367
2022-10-17,139.80142211914062,0.029122558129477838,0.029122558129477838,0.014171798576886996,-0.07813308090229609,0.024040919135467517,0.024284821753336253,0.0032123508514239063,-0.042360021251143576,0.11814624354723957,0.0872520530375962,0.0541913922929838,0.039245689339094,0.0588757345810049,0.472006501998867,0.8598247809762203,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_market_return (33%), input_peer_msft_return (22%), input_peer_nvda_return (16%), rolling_20d_return (8%), absolute_return (6%).",0.06208106320348614,0.002648876689197784,0.08050012491104003,0.0245217562019822,0.03028656868623708,2.5769324077605436e-05,0.054282735953819425,0.015241593558431047,0.02301514709407325,0.32652619847905795,0.22448937373928332,0.1563807921593142
2022-10-18,141.1168670654297,0.009409381724085897,0.009409381724085897,0.03432141996375271,-0.08381139437033847,0.02264440472463549,0.02436001170638001,0.014331176746171126,-0.03100779728672942,0.03611227396379224,0.11813380200312462,0.0111048428378458,0.0040835250957176,0.0066455418293973,0.39533094256401186,0.392991239048811,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (34%), volume_vs_20d_average (16%), moving_average_gap_30d (13%), rolling_30d_volatility (12%), rolling_5d_return (10%).",0.018473745613341006,0.1014844326302095,0.3394664160159175,0.057909841936497994,0.11692485541313719,0.023279800342641724,0.12932212640055452,0.001997438627665939,0.15932114078588366,0.04208487102255214,0.006690009243656071,0.0030453219679428944
2022-10-19,141.22486877441406,0.0007653352234238131,0.0007653352234238131,0.03990189410797251,-0.06414254239857164,0.022626305158069977,0.024272506854118255,0.016930110597600523,-0.027622498270503115,-0.24820997093218822,-0.1533045881597792,-0.0041788779721058,-0.0084694350353539,0.0070190928753171,0.4176246595554384,0.6170212765957447,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (25%), volume_vs_20d_average (17%), rolling_20d_return (14%), absolute_return (10%), rolling_5d_return (9%).",0.10488405252791258,0.09072162217675835,0.14095949242808553,0.03630289122895084,0.07177748809028762,0.022916719361782044,0.06955503243797659,0.2514491061133703,0.17086558116531225,0.008438618095684951,0.029835789594047153,0.002293606779831804
2022-10-20,140.7634735107422,-0.0032670964234272626,0.0032670964234272626,0.0027973742901801213,-0.06121509631193334,0.022566897797769655,0.024235060946567303,0.01507144928060411,-0.02837598289239429,0.021458720799634623,-0.12575970533362046,0.0040117485221815,-0.0013955241540806,0.0118665018345285,0.38961057962720125,0.3160200250312891,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (25%), volume_vs_20d_average (22%), moving_average_gap_30d (14%), rolling_30d_volatility (14%), absolute_return (13%).",0.13033722641666542,0.0006648357257379314,0.2505966364311043,0.06770874977020941,0.1352985527167238,0.03214728895341735,0.1376612502791511,0.00011706332717324973,0.21954293140251113,0.0038137405031477547,0.0028680981707168455,0.019243626303441477
2022-10-21,144.57240295410156,0.027059075400470922,0.027059075400470922,0.06424325953033638,-0.021006210480579934,0.02030685717558887,0.024525710292622724,0.0372660955838815,0.00019699496588709842,0.338135709237561,0.17311668747115494,0.0276336722650837,0.0252805578061903,0.0223059280144473,0.4505884139581313,0.7903629536921152,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (22%), rolling_5d_return (15%), input_peer_msft_return (13%), volume_vs_20d_average (13%), input_market_return (11%).",0.06550776127430764,0.15447082183480199,0.019952875526080358,0.00675797516675747,0.04596441878020544,0.08877175807503593,0.004092516996910966,0.21713217749275032,0.1279355482963788,0.11377630734065752,0.12865442902818933,0.026983410187924155
2022-10-24,146.7124481201172,0.014802584188180479,0.014802584188180479,0.04943459012231566,-0.00875527017263733,0.02049403512937177,0.023540491432754808,0.04596787062710539,0.018225065395419682,-0.1369737316317825,0.008045355668532483,0.0120158140832156,0.0211879199425051,0.0106691099598503,0.40438821025788046,0.5075093867334167,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_10d (32%), input_peer_msft_return (20%), rolling_5d_return (20%), volume_change (11%), rolling_30d_volatility (7%).",0.0009523104109875607,0.19626370414467675,0.02229092214300985,0.017244522336268147,0.07470687384320543,0.31852443327447477,0.0015275277876305345,0.11336555618184299,0.0005806754833622377,0.04239028709946109,0.2019401709480757,0.010213016347005107
2022-10-25,149.54953002929688,0.019337704097588837,0.019337704097588837,0.05975659139284417,0.0038217601687253744,0.01994458436395625,0.021351279657476584,0.05631752457221739,0.03826890060648114,0.1305052986194608,0.12862501297440598,0.0242816708649337,0.0137915745362364,0.0525436835828221,0.43100397033119525,0.704630788485607,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_10d (28%), input_peer_nvda_return (22%), rolling_5d_return (17%), input_market_return (11%), volume_vs_20d_average (9%).",0.014610656635998974,0.16641199867841755,0.004005847996342796,0.006565808063483226,0.01518285278418435,0.27618034856540985,0.0200372596366936,0.034082926922216115,0.08895029514658422,0.10923071286378483,0.0461751227598589,0.21856616994702555
2022-10-26,146.6143035888672,-0.019627119121368497,0.019627119121368497,0.03816208052607184,-0.003269801067132927,0.02161258599100988,0.02155973239159722,0.027738994214486334,0.019270766130949912,-0.07239359611490837,0.04726960662370283,-0.0485473769824651,-0.0771562128947098,-0.0275241031727975,0.48248383381413545,0.8848560700876095,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_peer_msft_return (67%), input_market_return (21%), input_peer_nvda_return (3%), rolling_5d_return (3%), moving_average_gap_10d (2%).",0.006659067921734134,0.02517608943358069,0.003376713520701665,0.007287120654970471,0.007065284861805517,0.023554996604855064,0.0005068598222735028,0.008821136605567695,0.004911452234746761,0.21259376501941415,0.6672761698165,0.03277134350385032
2022-10-27,142.14764404296875,-0.030465373681573094,0.030465373681573094,0.009833307588285267,0.016282933672829403,0.022617002049926983,0.021987727035430473,-0.004810997973265785,-0.010076946803803555,0.13956937460668284,0.19113266954656938,-0.012893584492824,-0.0197561952797149,0.021711828009282,0.4237002230854648,0.6639549436795995,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (31%), absolute_return (21%), input_peer_msft_return (18%), input_market_return (7%), volume_change (6%).",0.2078746664072773,0.0020987507509393844,0.00038090392295228836,0.043066625407549755,0.034390815490346095,0.012132761860335016,0.026736521866603677,0.06346601214167534,0.3139919680577787,0.06696723719813123,0.17780779799526725,0.05108593890114409
2022-10-28,152.88726806640625,0.07555259952244509,0.07555259952244509,0.05751350148717149,0.12691754767143237,0.02941930482589949,0.02600527882437833,0.057757725740551935,0.0634928571911515,-0.03419407866441482,0.15452908384322628,0.0073724596474481,0.0402204556527678,0.049939420447634,0.5480411613825361,0.9593241551939925,False,"Not flagged, but strongest feature signals were measured. Dominant features: absolute_return (51%), input_peer_msft_return (12%), moving_average_gap_10d (8%), input_peer_nvda_return (6%), rolling_20d_return (5%).",0.5142384494176785,0.04427835029487989,0.04846850671139542,0.040918348043708475,0.02526395535982393,0.08434173091916793,0.023156520552575464,0.0020412564572278987,0.03716770422510666,0.002189888752847124,0.12113122091276653,0.05680406835282237
2022-10-31,150.53121948242188,-0.015410364864136605,0.015410364864136605,0.02602895262969218,0.07644797115509361,0.02995040908066483,0.025784747995953067,0.033783045575524584,0.04737582415090369,-0.10868433404833733,0.0176819678283322,-0.0165321660680017,-0.0158561101158606,-0.0243602392983561,0.4158932583268032,0.6007509386733417,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_10d_volatility (23%), moving_average_gap_10d (13%), rolling_30d_volatility (12%), input_peer_msft_return (11%), input_market_return (10%).",0.001916727946337242,0.03603491343365594,0.06806812806219638,0.2258501038068657,0.12097223755176009,0.13154786820076553,0.05434112896666085,0.06186243894617528,0.0023917139760930464,0.09692688272797588,0.10677560542345556,0.09331225095805852
2022-11-01,147.89047241210938,-0.017542853099790867,0.017542853099790867,-0.01109369997259424,0.031142752759583336,0.030985867133153985,0.025805027801871248,0.010944810203942668,0.03046822626660939,-0.014203883141878482,0.0011422466976607204,-0.0229351535413087,-0.0170594285460923,0.0034082181293602,0.409058490072032,0.5456821026282853,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_10d_volatility (35%), input_market_return (24%), input_peer_msft_return (16%), rolling_30d_volatility (16%), rolling_5d_return (3%).",0.013247932669512876,0.028042180670234444,0.0033970451954799838,0.3542680651759397,0.16289427854852132,0.009820859843648297,0.018781853928502453,0.0051844268474899435,7.583117504256284e-06,0.2396026140323896,0.1646410439880071,0.00011211598277008584
2022-11-02,142.3734130859375,-0.037305035518435004,0.037305035518435004,-0.028925489526737458,-0.009358165849606359,0.033792068555228386,0.026422963003852544,-0.02753202408634703,-0.006003956900642926,-0.044152264382900874,-0.04746737020371239,-0.0358470126535029,-0.0353683821667666,-0.0239238891363164,0.4723317708832471,0.8610763454317898,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_peer_msft_return (23%), input_market_return (19%), rolling_10d_volatility (17%), absolute_return (17%), moving_average_gap_10d (7%).",0.1697689951550189,0.04181122981810846,0.00852087555218529,0.17237920031071918,0.06352736037692633,0.06514485964492073,0.007463124330051636,0.0066006509478760385,0.008094096088523888,0.18825871011176476,0.2279356346733667,0.04049526299053811
2022-11-03,136.33609008789062,-0.04240484839962855,0.04240484839962855,-0.04088392737146873,-0.045038453168960935,0.036536532632212085,0.02744633825376023,-0.06594472153018305,-0.04513069149022242,-0.02839491739133393,-0.08480124092259955,-0.0139699880955479,-0.0265788536642216,0.0152811300500179,0.4967140041689751,0.9111389236545682,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_10d (25%), absolute_return (20%), rolling_10d_volatility (18%), input_peer_msft_return (10%), rolling_30d_volatility (6%).",0.1968428793322593,0.059972556922584255,0.032402249027088874,0.18392992376058245,0.0626555686428936,0.2521986099670571,0.05467199185771572,0.002860502323008579,0.020134855016512736,0.02498857681582961,0.10208938247084962,0.007252903863618136
2022-11-04,136.07058715820312,-0.0019474148739071495,0.0019474148739071495,-0.10999399178811176,-0.010567457441468586,0.035041039986022766,0.0273476439070939,-0.06230190618015918,-0.04440146175621562,0.1098900484325307,0.013598328679876648,0.0356345160956588,0.0333256354058826,0.0547649201849786,0.5288170219349825,0.9455569461827285,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_5d_return (29%), moving_average_gap_10d (17%), rolling_10d_volatility (12%), input_peer_msft_return (11%), input_market_return (9%).",0.025145853770507404,0.2850587941321186,0.005468425635747478,0.11822891153556671,0.04638143527893787,0.1712920851676076,0.04030251201095256,0.00887270018178941,0.0003719382098596729,0.09496535363823477,0.11111757040073626,0.09279442003794176
